index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
6405	main-forums	answers-forums	2015	147	none	none	The farther away, the faster the galaxies move away from us.	Here is my answer to a similar question posted on the physics stack exchange website.	0.0
2110	main-forum	deft-forum	2014	110	none	none	A man and a woman are different yes.	Men and women are different yes?	3.4
6517	main-forums	answers-forums	2015	800	none	none	Yes, this is true and yes, in most cases indefinite articles indeed developed from numerals, as @MGN already said.	Indefinite articles developed from numerals, and the definite articles developed from demonstratives.	2.6
2089	main-forum	deft-forum	2014	89	none	none	No healthy person needs gambling.	No healthy person needs sex.	1.4
6627	main-forums	answers-forums	2015	1379	none	none	For what it's worth, dirt on the lens might not be as detrimental as you would think.	Regular dish washing fluid is great for removing grease, as it not only dissolves it but also binds it.	0.4
2019	main-forum	deft-forum	2014	19	none	none	According to the girlfriend and Zimmerman, he did.	According to Zimmerman he did.	2.4
6384	main-forums	answers-forums	2015	59	none	none	The academic year does start around September in the USA and I think most European countries.	I would not accelerate things, to avoid getting worse grades that you want.	0.2
6380	main-forums	answers-forums	2015	33	none	none	My answer would be depending on which GRE are you referring to?	The problem I see with the GREs is that the scoring range is highly compressed.	1.0
6688	main-forums	answers-forums	2015	1689	none	none	Remember, from the Fleet's point of view, the rest of the galaxy is what's moving and experiencing time dilation.	Well, it really depends on how long he was there, and the exact speed of the Fleet.	1.8
2404	main-forum	deft-forum	2014	404	none	none	I am not the one claiming the right to decide over another woman's body.	You want others to decide over a woman body.	2.8
6497	main-forums	answers-forums	2015	662	none	none	I bought a book, which talks about this, so here's an answer to my own question.	Well I wouldn't risk it, not in a cold compost system.	0.0
6521	main-forums	answers-forums	2015	829	none	none	In English, certainly the most common use of do is Do-Support.	In traditional grammar, the word doing is a participle in all your examples.	0.6
2174	main-forum	deft-forum	2014	174	none	none	If you haven't made any claims, then just say so.	I haven't made any claims.	2.4
2382	main-forum	deft-forum	2014	382	none	none	Just so long as the tax on that sale is paid.	Just so long as the tax is paid.	3.8
6378	main-forums	answers-forums	2015	22	none	none	If you don't want to pay for Adobe Acrobat Pro, as @schultem mentions, LaTeX can do this with embedded hyperlinks.	If you don't mind hosting your files online, SlideShare is a good solution.	0.8
2003	main-forum	deft-forum	2014	3	none	none	NEGATIVE RECONNAISSANCE REQUIREMENTS.	PACIFIC REQUIREMENTS .	1.0
2116	main-forum	deft-forum	2014	116	none	none	Some people have complete confidence in the people running these institutions.	Other people have no confidence at all in teh people running these institutions.	1.6
2053	main-forum	deft-forum	2014	53	none	none	It depends how you define extreme.	"Depends on how you define ""extreme""."	5.0
6450	main-forums	answers-forums	2015	410	none	none	If I understand you correctly, you are looking for a hypernym of inclusion and exclusion.	Inclusion is the act of including and exclusion is the act of excluding.	2.6
6466	main-forums	answers-forums	2015	500	none	none	There are a lot of push up variations you can do and they all stress different muscle systems.	There are several different pushup variations out there and most of them provide a unique advantage.	4.2
6685	main-forums	answers-forums	2015	1671	none	none	I don't think we have a solid theory of mammal speciation.	The short answer is that evolution couldn't create gills in humans.	0.8
2267	main-forum	deft-forum	2014	267	none	none	wait until they become more consistent and closer together.	wait for the contractions to get stronger and closer together.	3.8
2175	main-forum	deft-forum	2014	175	none	none	No Thatcherite can ever call themselves a libertarian.	Ergo it offends me when Thatcherites call themselves libertarian.	2.4
2195	main-forum	deft-forum	2014	195	none	none	He hasn't been funny in years.	He hasn't been funny since Larry Bud Melman was on the show.	3.4
2159	main-forum	deft-forum	2014	159	none	none	Do you know how many passengers testified or what they said?	How many passengers said they saw an iceberg?	2.4
6530	main-forums	answers-forums	2015	870	none	none	A part of the question thusfar unattended is whether the concept of phoneme has always been contentious.	"""Phoneme"" is a theoretical construct which probably can't go away."	1.6
2273	main-forum	deft-forum	2014	273	none	none	The government does not determine if you are married or not.	The government doesnt have to declare you married before you can be married.	3.6
2023	main-forum	deft-forum	2014	23	none	none	Well, whatever, you are now.	Well, whatever, you're aware of it now.	2.2
6712	main-forums	answers-forums	2015	1792	none	none	I prefer to run the second half 1-2 minutes faster then the first.	I would definitely go for a slightly slower first half.	2.6
2268	main-forum	deft-forum	2014	268	none	none	Obama is extreme and leftwing.	Obama is part of the extreme leftwing.	4.8
6582	main-forums	answers-forums	2015	1128	none	none	The appropriate pH level of the water does vary a bit by fish, but too acidic can definitely kill them.	The info you've been given in the previous answers is good.	0.0
2445	main-forum	deft-forum	2014	445	none	none	". What is your definition of ""life force""?"	"What is your definition of ""soul""?"	3.6
6658	main-forums	answers-forums	2015	1539	none	none	Your brain is already beginning to wind down as you see the end in sight.	I'm writing here a few tips that can help you with motivation.	0.4
2018	main-forum	deft-forum	2014	18	none	none	but in the news broadcasts i have seen they did call him white.	"but it seems it would have less ""impact"" if they didn't call him white."	2.2
6408	main-forums	answers-forums	2015	183	none	none	Yes, but it does not stay in the same constellation.	Constellations are human constructs to make sense of the night sky.	1.4
6482	main-forums	answers-forums	2015	608	none	none	There are no post-emergents that specifically kill crabgrass without killing lawn grass.	I brought an Ace product that kla crab grass and you can use it below 90 degrees.	1.8
6622	main-forums	answers-forums	2015	1343	none	none	Here are many samples: Pbase.com Out of the 16k photos there, I'm sure some are with a d700.	It's a 1:1 lens, so that means that the size of the subject will be the same size on the sensor.	0.6
6676	main-forums	answers-forums	2015	1628	none	none	I was invited in to pitch story ideas to Ron Moore at ST:TNG.	It's obviously possible for it to leave the field without harm - it occurred.	0.0
6612	main-forums	answers-forums	2015	1300	none	none	When I needed a travel tripod, I also opted for a Trekpod.	An alternative tripod that may serve your needs is the TrekPod.	3.0
6608	main-forums	answers-forums	2015	1256	none	none	The question of time is an incredibly difficult one, which has been treated of philosophers from Aristotle to Heidegger.	wikipedia, as much as it is a supposedly self correcting medium, is not necessarily a definitive account of anything.	0.0
2245	main-forum	deft-forum	2014	245	none	none	It's just a bunch of cells.	"I'm ""a bunch of cells."""	2.2
2185	main-forum	deft-forum	2014	185	none	none	Alright just got in.	not well Alright just got in.	4.0
6594	main-forums	answers-forums	2015	1187	none	none	Breed Zebra Danios are extremely hardy fish, they are almost difficult to kill.	Supposedly Danios need to school which mean you need at least 5-8 Danios in your tank.	1.6
2421	main-forum	deft-forum	2014	421	none	none	If I owe you , dollars, I have a problem.	If I owe you a trillion dollars, you have a problem.	2.2
2290	main-forum	deft-forum	2014	290	none	none	"You're ""a bunch of cells."""	"I'm ""a bunch of cells."""	2.4
6455	main-forums	answers-forums	2015	430	none	none	I'm American, and I've never heard the bathroom referred to as St. John's.	In situations like these, I tend to lengthen out the phrase.	0.0
2351	main-forum	deft-forum	2014	351	none	none	Classical Gas We are all vessels filled with many wonders.	Time of the Season by the Zombies We are all vessels filled with many wonders.	2.4
2313	main-forum	deft-forum	2014	313	none	none	Ive watched kids play.	I like watching kids play.	2.2
6420	main-forums	answers-forums	2015	254	none	none	When studying adult IQ, general adult norms are often used.	Basically, what you do is you compare each age group IQ to the standardization sample.	2.6
6381	main-forums	answers-forums	2015	37	none	none	If you have access to it, you can very easily do that with Thomson Reuters’ Web of Science portal.	You can have a look at the arXiv cultoromics website at http://arxiv.culturomics.org, which however searches in articles on the arXiv.	0.2
6376	main-forums	answers-forums	2015	7	none	none	Apart from admission (which normally should not be related to age), there is something that's related to your question.	Age is not a PhD admission facor in the continental Europe, too.	1.0
2407	main-forum	deft-forum	2014	407	none	none	"The point you quote should say ""I never said rehabilitation could never work."""	For the trillionth time, I've never said rehabilitation doesn't work.	3.4
6667	main-forums	answers-forums	2015	1574	none	none	Feel the fear... And do it anyway The book recommends to feel the fear.	13 Tips To Face Your Fear and Enjoy the Ride seems interesting.	2.2
6637	main-forums	answers-forums	2015	1419	none	none	The part of economics that is most like physics is called microeconomics.	Side note first: I don't think that physicists always agree on their theories and predictions.	0.6
6644	main-forums	answers-forums	2015	1460	none	none	According to Shia Muslims specially Iran state and Hezbollah a country called Israel does not exist.	As with the definition of Palestine, the definition of Israel varies depending on whom you ask.	3.2
2147	main-forum	deft-forum	2014	147	none	none	I have no problem with those that have money!	I have many problems with these men, way to many to state here!	0.2
6648	main-forums	answers-forums	2015	1494	none	none	The University constituencies are modelled on the University constituencies in use in Britain in 1922 when Ireland became independent.	This is still a representational form of gov't, but with a unique twist.	0.2
2079	main-forum	deft-forum	2014	79	none	none	any woman that wants birth control can get it.	Any woman that wants and abortion can get one.	1.6
6516	main-forums	answers-forums	2015	794	none	none	The bulk of India then was not controlled by Porus, but by the Nanda dynasty, centered at Pataliputra.	I believe Alexander lost heart after his horse, Bucephelus, died from a wound received in the battle against Porus.	0.6
6647	main-forums	answers-forums	2015	1488	none	none	Professor Burkhauser has done extensive research on who is hurt by higher minimum wages.	Minimum wage laws hurt the least skilled, least productive the most.	2.8
2380	main-forum	deft-forum	2014	380	none	none	There is simply no winning for Obama among conservatives.	This is rich coming from a conservative.	1.4
2243	main-forum	deft-forum	2014	243	none	none	Yes, I've assumed that all packaging would be recyclable in my argument.	I've assumed this as well in my argument.	2.8
6383	main-forums	answers-forums	2015	49	none	none	It is perfectly okay to ask for the figure knowing well that the other person may not give.	You can always ask, then it is the choice of the author to accept or not.	3.6
2263	main-forum	deft-forum	2014	263	none	none	council tax Hasn't council tax been frozen for most people?	Hasn't council tax been frozen for most people?	4.8
6740	main-forums	answers-forums	2015	1931	none	none	We just addressed this recently, and the excellent answer suggested was guillemets.	guillemets, as suggested by Lauren Ipsum, is a good option.	3.6
6699	main-forums	answers-forums	2015	1733	none	none	Yes, dew (wetness in the environment) factor can change the direction of a match.	Another disadvantage of the dew factor is that it makes hitting boundaries difficult.	3.0
2223	main-forum	deft-forum	2014	223	none	none	You should put scientists on a pedestal.	Why do people like you put scientist on a pedestal?	3.4
2134	main-forum	deft-forum	2014	134	none	none	there were no weapons.	Of course there were no weapons.	4.6
2388	main-forum	deft-forum	2014	388	none	none	depending on which action furthers their loony-tunes agenda of the moment.	depending on which action furthers their lonny-tunes agenda.	4.6
6604	main-forums	answers-forums	2015	1238	none	none	If a statement is not provable an inconsistency or self-contradiction may or will develop that invalidates the system.	Should arrival at this point be the focus for examination of any system?	0.6
6436	main-forums	answers-forums	2015	341	none	none	I grill salmon that I get with the skin on.	Salmon is a great choice and it's readily available pretty much everywhere.	1.8
6716	main-forums	answers-forums	2015	1807	none	none	I'd suggest you find a bank in your local country, and consider opening a Euro denominated bank account with them.	I am not sure if you can open a bank account in France if you are not a resident.	1.6
6543	main-forums	answers-forums	2015	962	none	none	It would be unusual for a snake to attack a stationary person.	"I'm no herpetologist, but in my experience, snakes are in the ""you don't bug me, I won't bug you"" category."	4.2
6731	main-forums	answers-forums	2015	1901	none	none	"There is nothing wrong with the phrase ""simple sample service""."	"The minimal change needed to avoid disconcerting alliteration is to just call it a ""simple example service""."	3.4
2233	main-forum	deft-forum	2014	233	none	none	If I'm angry, it will show up in one of those scans..	If I'm hyper active, it will show up in one of those scans..	3.2
2360	main-forum	deft-forum	2014	360	none	none	Is it possible his home was affected and the school was not?	Sure, it is possible his home was affected, but not the school.	3.2
6562	main-forums	answers-forums	2015	1048	none	none	Both of our children slept in a portable pen for at least their first year, and there were no problems.	Yours looks like the one we used for my kids (same brand and everything).	1.4
2330	main-forum	deft-forum	2014	330	none	none	The primary focus of Systematic Dialectics is syn chronic, not dia chronic.	Thus, Meta - System - atic Dialectic is Diachronico - Synchronic Dialectic.	2.2
2259	main-forum	deft-forum	2014	259	none	none	@Lustig Andrei, Lustig, agreed.	@Lustig Andrei, Thank you, Lustig.	2.2
6486	main-forums	answers-forums	2015	626	none	none	"To paraphrase a common saying, ""One man's weed is another man's lawn""."	First, let me say I've no experience doing battle with Bermuda grass.	1.0
2162	main-forum	deft-forum	2014	162	none	none	They have actually showed a cooling trend since  due to the recent decline.	get a cooling trend from  because of the recent decline.	4.6
2128	main-forum	deft-forum	2014	128	none	none	I Shot the Sheriff We are all vessels filled with many wonders.	We are all vessels filled with many wonders.	3.4
6430	main-forums	answers-forums	2015	323	none	none	I've never adjusted the length of time based on number of eggs.	I don't boil eggs enough to keep a feel for the timing...	3.0
2403	main-forum	deft-forum	2014	403	none	none	Evolution is not an opinion, not a belief.	Atomic theory is not an opinion, not a belief.	1.6
6697	main-forums	answers-forums	2015	1730	none	none	It is hard to speak for a team, know what their strategy is going into a draft.	Drafting has changed dramatically with the new collective bargaining agreement.	2.6
2408	main-forum	deft-forum	2014	408	none	none	billion . Everyone in the world at Mexico's current prosperity level.	"Everyone in the world at the current ""prosperity"" level of Northwest Africa."	1.53333333333333
6625	main-forums	answers-forums	2015	1353	none	none	The short answer is that yes, you can do this.	Speaking from my own experience, I would rather carry different ND filters that combine two polarisers.	0.0
6476	main-forums	answers-forums	2015	556	none	none	Since you're being kind of vague here, I can only give you a vague answer.	In general, warming up your muscles only requires performing the movement with lower weights.	0.0
6500	main-forums	answers-forums	2015	702	none	none	Some villages had histories and thus names going back to Ancient Roman times.	Many towns and villages took their name from the ruling family, the owners of the village.	1.2
6717	main-forums	answers-forums	2015	1811	none	none	As I remember, in Geneva at least, there are open air markets on a weekly basis.	This page list all the big Christmas markets in Switzerland.	2.0
6650	main-forums	answers-forums	2015	1504	none	none	Eclipse Below are list of eclipse shortcuts which I use almost everyday.	To train yourself to use keyboard shortcuts, unplug your mouse for a few days.	0.6
2200	main-forum	deft-forum	2014	200	none	none	She was a great lady.	She was a nice lady.	4.0
6611	main-forums	answers-forums	2015	1274	none	none	I can imagine a scenario where a single all powerful god create the universe that we know of.	It is the same idea as what Aristotle called the unmoved mover.	0.8
2437	main-forum	deft-forum	2014	437	none	none	I don't think Paul has a shot.	Paul doesn't have a shot.	3.6
2214	main-forum	deft-forum	2014	214	none	none	I thought that was mostly just the Dutch.	It is mostly just the Dutch.	4.0
6605	main-forums	answers-forums	2015	1243	none	none	The Question is (from Hinduism); do you exist because of pregnancy?	The least that can be said is that we must be born with the ability and 'knowledge' to learn.	1.8
2015	main-forum	deft-forum	2014	15	none	none	The whole earth combined produces enough food for  billion people.	Who does it now only produce enough for  billion?	2.2
2283	main-forum	deft-forum	2014	283	none	none	Classical Gas We are all vessels filled with many wonders.	The theme song to Cheers: We are all vessels filled with many wonders.	3.0
6690	main-forums	answers-forums	2015	1700	none	none	Is it possible for a match to get tie even after applying D/L method?	Yes, it's possible for a match to get tie after applying the D/L method.	4.0
2247	main-forum	deft-forum	2014	247	none	none	I'm so sorry to hear this Kelly.	I'm so sorry, Kelly.	4.0
2104	main-forum	deft-forum	2014	104	none	none	Fern I think stories like this are stupid.	- wolf I think stories like this are stupid.	3.6
2194	main-forum	deft-forum	2014	194	none	none	Bienging is unaccptable.	Being drunk is unacceptable.	1.0
6656	main-forums	answers-forums	2015	1525	none	none	I have a standing/sitting desk at work and really like it.	As mentioned by other responders, it turns out that using a standing desk isn't necessarily a perfect solution.	2.2
2191	main-forum	deft-forum	2014	191	none	none	- Admin DrPizza and i'd forgotten what a whiny little bed wetter you are.	and i'd forgotten what a whiny little bed wetter you are.	3.8
6499	main-forums	answers-forums	2015	700	none	none	This looks a lot like an invitation to a No True Scottsman argument.	"I concur with @T.E.D; the question is a ""no True Scotsman"" bar bet."	3.8
2255	main-forum	deft-forum	2014	255	none	none	lets assume we have % white and % black.	Imagine a place that's % white and % black.	3.77777777777778
2039	main-forum	deft-forum	2014	39	none	none	You didn't mention PFA before that one post.	I didn't mention restraining order either.	0.8
6638	main-forums	answers-forums	2015	1426	none	none	Let me share my opinion as Ukrainian citizen, from Kharkiv, eastern Ukraine.	I am sure this is more phylosophical and ethical question than it seems.	0.0
2122	main-forum	deft-forum	2014	122	none	none	"""Fairies don't exist"" - fine."	"""Leprechauns don't exist"" - fine."	1.0
6557	main-forums	answers-forums	2015	1017	none	none	A possibility is to have a family meeting with the stated goal of working out the reward(s) for chores.	Many children, instead of being motivated by reward are motivated by being in control.	1.8
6640	main-forums	answers-forums	2015	1433	none	none	I'm not yet able to answer if the phenomenon has an official PoliSci name.	There are 2 problems with the viewpoint you presented in the question, which explain the seeming contradiction.	0.4
2058	main-forum	deft-forum	2014	58	none	none	You have too much regulation, not too little.	You have to much intervention in free markets, not too little.	3.8
2319	main-forum	deft-forum	2014	319	none	none	not a constitutional issue.	again, this is not a constitutional issue.	4.4
6541	main-forums	answers-forums	2015	936	none	none	A wonderful woman I know has the Habenera bag by REI (link).	If you can settle on purple Nunatak and Feather Friends have good sleeping bags in those colors.	0.8
2343	main-forum	deft-forum	2014	343	none	none	Ah ha, ha, ha, ha, ha!	Ha, ha, ha, ha, ha, ha!	4.5
2156	main-forum	deft-forum	2014	156	none	none	Like this  year old who was shot dead in a marijuana-related crime.	Or the  year old boy shot dead with automatic weapons by marijuana dealers.	4.2
2365	main-forum	deft-forum	2014	365	none	none	I'm going to shout for justice for Trayvon.	The people shouting for justice for Trayvon are all hypocrites.	1.6
2303	main-forum	deft-forum	2014	303	none	none	"What was the ""answer"" in Chicago?"	What will be the response in California?	1.2
2227	main-forum	deft-forum	2014	227	none	none	They are NOT as sovereign as they were before.	to repeat: They are NOT as sovereign as they were before.	4.4
2398	main-forum	deft-forum	2014	398	none	none	Sadly Ford did accept taxpayer money.	Ford didn't accept taxpayer money to save the company.	2.8
6577	main-forums	answers-forums	2015	1114	none	none	Cats (and all animals in general) do not understand the concepts of order or tidiness.	They don't intend to leave those items around the house or untidy the house.	1.8
6400	main-forums	answers-forums	2015	118	none	none	Yes, it's true that the apparent size of the Moon is 30 arcmin.	"When you gaze at the moon ""live"", you are not seeing a still image."	1.0
2150	main-forum	deft-forum	2014	150	none	none	It doesn't have to be braindead.	I don't have a proposed model.	0.0
2364	main-forum	deft-forum	2014	364	none	none	Florida The ignorance is yours!	The ignorance is yours!	3.4
6422	main-forums	answers-forums	2015	267	none	none	These are interesting studies, but the bottom line is: yes, environment affects cognitive abilities.	I'm not sure what you mean by cognitive capacity, but I absolutely believe that language shapes the way we think.	1.6
2211	main-forum	deft-forum	2014	211	none	none	The new study does not support your claim.	The physical evidence does not support your claim.	2.2
2226	main-forum	deft-forum	2014	226	none	none	"""Would you like to pay for others health care?"""	"""Would you like to wear your seatbelt?"""	0.0
2201	main-forum	deft-forum	2014	201	none	none	He's not wealthy because he's successful.	Why hate people because they are successful?	0.8
6698	main-forums	answers-forums	2015	1732	none	none	To play golf, the first thing you need is a set of clubs.	Having fairly recently taken up the sport myself, I feel your discomfort.	1.2
2187	main-forum	deft-forum	2014	187	none	none	That's not the Moloch scene, though.	This is the Moloch scene.	2.4
2224	main-forum	deft-forum	2014	224	none	none	What are they trying to hide?	I then asked: What are they trying to hide?	3.6
2056	main-forum	deft-forum	2014	56	none	none	Ah ha, ha, ha, ha, ha!	Ha, ha, ha, ha, ha, ha!	4.5
6729	main-forums	answers-forums	2015	1899	none	none	English works everywhere with people buying and selling things and in the hospitality and tourism busniness.	I traveled around Maharashtra (including Mumbai) and Andhra Pradesh and I had no problem getting by with just English.	2.8
2111	main-forum	deft-forum	2014	111	none	none	Double Jeopardy actually enforces a jury nullification.	As far as legality goes I can use jury nullification.	2.2
2072	main-forum	deft-forum	2014	72	none	none	Could be a lot of things.	Could be a simple mistake.	2.2
2250	main-forum	deft-forum	2014	250	none	none	any woman that wants birth control can get it.	Any woman that wants and abortion can get one.	1.6
6474	main-forums	answers-forums	2015	545	none	none	I've noticed a remarkable difference when I run on the treadmill vs when I run on the road.	A treadmill won't prepare you for the impact of running for real.	3.2
2123	main-forum	deft-forum	2014	123	none	none	If so, state that is why they're not true.	Please, what about them are not true.	3.2
6532	main-forums	answers-forums	2015	874	none	none	From what I'm seeing it's generally accepted that most English speakers have a vocabulary size of 15000 to 20000 words.	According to a statistical estimation I know roughly 7000 words in English.	1.4
2317	main-forum	deft-forum	2014	317	none	none	Religion that does that I have a problem with.	Irreligion that doesn't do that I don't have a problem with.	1.4
6525	main-forums	answers-forums	2015	835	none	none	All the same methods of analysis that are used with spoken languages apply successfully to signed languages.	One idea that's been going around at least since the 80s is that you can distinguish between Holds and Moves.	0.2
2047	main-forum	deft-forum	2014	47	none	none	I'm not outraged, I'm disappointed.	God bless I'm not outraged, I'm disappointed.	5.0
2302	main-forum	deft-forum	2014	302	none	none	Holly Holy We are all vessels filled with many wonders.	Say What You Will We are all vessels filled with many wonders.	3.8
6463	main-forums	answers-forums	2015	471	none	none	In the United States, jails are operated by cities and counties (or equivalent).	Jail is a municipal level, prison is on a state/federal/provincial/territory level.	3.6
6574	main-forums	answers-forums	2015	1103	none	none	Given that the amount of shedding is normal, I don't think there's anything you can do to lessen it.	To reduce the amount of fur a cat malts over your furniture and clothes you could try a deshedder brush.	2.0
6501	main-forums	answers-forums	2015	704	none	none	The USA is the world's strongest country because of its military force.	The United States is one of the five largest countries in the world by area.	2.0
2447	main-forum	deft-forum	2014	447	none	none	The ideology was built around violent expansion, so yes - VIOLENT expansion.	The ideology was built around violent expansion and race superiority.	4.0
2050	main-forum	deft-forum	2014	50	none	none	My parents have told me it is bad for you.	My teachers have told me it is bad for you.	2.8
6629	main-forums	answers-forums	2015	1394	none	none	Anil, there certainly is a difference in results, mainly in image quality.	If you want to learn photography, almost any camera will do to start with.	1.0
6392	main-forums	answers-forums	2015	102	none	none	Stars are rotating, but that's not the cause for their stability.	Stars rotate due to the angular momentum of the gas they formed from.	3.0
2353	main-forum	deft-forum	2014	353	none	none	Pro-life people do not want a woman to be able to choose abortion for herself.	Pro-choice people do not try to force an abortion on anyone.	1.0
2449	main-forum	deft-forum	2014	449	none	none	my final word: ignoring has the effect of normalizing.	taking advantage has the effect of reinforcing.	0.4
2113	main-forum	deft-forum	2014	113	none	none	religious fiction Isn't that redundant and repetetive?	Isn't that redundant and repetetive?	3.2
2133	main-forum	deft-forum	2014	133	none	none	I know I'd hate to be him.	I'd hate to be him too.	4.4
6659	main-forums	answers-forums	2015	1545	none	none	To stick with the traditional pomodoro technique this is considered an interruption.	There is actually functionality in most browsers already in place to do just this.	0.0
6465	main-forums	answers-forums	2015	496	none	none	If you understand yourself and your enemy, you will be far more likely to win any battle.	Another meaning behind this quote aside from probabilities of winning a theoretical battle is the importance of knowing/understanding others.	2.8
2289	main-forum	deft-forum	2014	289	none	none	We are all vessels filled with many wonders.	Put a Little Love in your Heart We are all vessels filled with many wonders.	3.6
2142	main-forum	deft-forum	2014	142	none	none	The bailout was bigger than TARP Bloomberg news.	The bailout was bigger than TARP This title is misleading.	3.8
2359	main-forum	deft-forum	2014	359	none	none	Jake with the assist.	Voracek with the goal.	0.4
6673	main-forums	answers-forums	2015	1601	none	none	I disagree that the moniker “most extensive” should be applied to Dorothy Jones Heydt’s language.	The most extensive Vulcan language was made by fans in the 60's, especially by linguist Dorothy Jones Heydt.	1.67
6578	main-forums	answers-forums	2015	1115	none	none	It does sound like your cat is upset about something, and trying to communicate it to you.	Something is bothering your cat and he does not like it.	3.8
2338	main-forum	deft-forum	2014	338	none	none	What isn't how what was sold?	It's not how it was sold, gb.	1.6
2417	main-forum	deft-forum	2014	417	none	none	lol Looking forward to seeing your built-in's!	Look forward to seeing it!	1.8
2235	main-forum	deft-forum	2014	235	none	none	billion . Everyone in the world at Mexico's current prosperity level.	"Everyone in the world at the current ""prosperity"" level of Northwest Africa."	1.53333333333333
2381	main-forum	deft-forum	2014	381	none	none	Satan represents indulgence instead of abstinence!	. Satan represents vengeance instead of turning the other cheek!	1.6
6721	main-forums	answers-forums	2015	1835	none	none	Kyoto, at least does, as described here: JR Kyoto Station.	Coin lockers are a feature of most stations in Japan.	0.4
2219	main-forum	deft-forum	2014	219	none	none	Yes, they are both different.	Opinions are different.	1.2
2425	main-forum	deft-forum	2014	425	none	none	LOL Don't you have to take a test to drive a vehicle in the US?	Is there a test to own a firearm in the US?	0.8
6709	main-forums	answers-forums	2015	1783	none	none	I can't think of the specifics, but I seem to remember this scenario from many years ago.	The Laws of Cricket say that you can declare any innings, no matter what the agreed length is.	0.0
2082	main-forum	deft-forum	2014	82	none	none	What's my opinion regarding the series?	What was my opinion of Firefly in the interim?	2.8
6464	main-forums	answers-forums	2015	482	none	none	Yes, your sentence will be clearer if you write the actual word instead of the slash.	Most style guides recommend against using the slash in phrases like “X and/or Y”, as well as  “this is hard/impossible to do”.	3.4
6394	main-forums	answers-forums	2015	107	none	none	"The short answer is: we are made from the ""stuff"" contributed by many stars."	It is highly unlikely that we're made out of stuff from only one star.	3.2
6423	main-forums	answers-forums	2015	279	none	none	Since this is a relatively new problem for behavioral researchers, I don't know that there is a common consensus.	I'll address just the first of your three sub-questions, the others have been answered by Chuck Sherrington.	0.0
2305	main-forum	deft-forum	2014	305	none	none	Who supposedly operated the homicidal gas chambers?	Refresh your memory: Who supposedly operated the homicidal gas chambers?	4.8
2193	main-forum	deft-forum	2014	193	none	none	Capital gains, top rate:  percent.	Income tax, top rate:  percent.	2.4
2136	main-forum	deft-forum	2014	136	none	none	Personal responsibility much?	Again, personal responsibility.	4.4
2121	main-forum	deft-forum	2014	121	none	none	Freedom of speech has consequences!	If freedom of speech has consequences then it is not free.	2.11111111111111
6657	main-forums	answers-forums	2015	1527	none	none	Even though the question has been answered I would like to add my answer .	I don't know if I should say this, but if your job is making you anxious.	0.0
2030	main-forum	deft-forum	2014	30	none	none	I wood have asked her if she is up for a treesome.	I wood have at least asked if a threesome was out of the question.	4.8
6404	main-forums	answers-forums	2015	141	none	none	A method used to calculate the distance between stars is 3 Dimensional trigonometry.	You only need two-dimensional trigonometry if you know the distances to the two stars and their angular separation.	2.0
6576	main-forums	answers-forums	2015	1110	none	none	I have seen cats not like using the litterbox for a variety of reasons.	"I think Keltari has some good ideas.... A cat can change its ""taste"" in litter material."	2.6
6587	main-forums	answers-forums	2015	1147	none	none	The main cause of the allergies is proteins in the saliva.	Allergies to animals, particularly furry ones, can be across the board rather than species specific.	2.2
2237	main-forum	deft-forum	2014	237	none	none	Sometimes I fantasize about having power.	Sometimes I, too, fantasise about bending people before my demented will.	4.2
2144	main-forum	deft-forum	2014	144	none	none	His position is that it is the individual's risk to assume.	His position is the way it is currently.	1.0
2026	main-forum	deft-forum	2014	26	none	none	People exploited the laws.	People bent the laws.	2.8
6505	main-forums	answers-forums	2015	719	none	none	"""What I am really looking for is an estimation of the Muslim population..."" @ThanosK and @T.E.D., an overall, general population estimation f.e."	The following is taken from my dog-eared copy of the New Penguin Atlas of Medieval History.	0.0
2140	main-forum	deft-forum	2014	140	none	none	If it wasn't bollocks it wouldn't be homeopathy.	That's simple logic If it wasn't bollocks it wouldn't be homeopathy.	4.8
6448	main-forums	answers-forums	2015	407	none	none	I'd suggest you look to the constructions of the native language(s) of your students.	As bikeboy389 said, you can learn a lot by looking at students' native languages.	2.8
6660	main-forums	answers-forums	2015	1553	none	none	I think 90 days is the absolute most you can plan out in a single time period.	Definitely plan a month ahead - it's totally OK for your plans to change - just amend them as they do.	2.6
6569	main-forums	answers-forums	2015	1090	none	none	Most doctors do recommend rice cereal as the first food, as there is almost no worry of allergic reaction.	Eating off a spoon has to be an unusual experience for them.	0.67
6678	main-forums	answers-forums	2015	1634	none	none	I started watching the Stargate series by watching Atlantis first!	Without delving into an in-depth analysis of Atlantis and Universe, I'll try and be as succinct as possible.	1.8
6739	main-forums	answers-forums	2015	1928	none	none	One thing you seem to be forgetting regarding myths, is they are extremely prevalent stories.	"I noticed you said ""movie critics"" enjoy mythological references in a film, but do audiences?"	1.2
2329	main-forum	deft-forum	2014	329	none	none	Stone notified Captain Lord.	He too notified Captain Lord.	3.4
2108	main-forum	deft-forum	2014	108	none	none	Originally Posted by SolInvictus The messahe of all the scriptures is oneness.	Originally Posted by SolInvictus Ah.	2.4
2083	main-forum	deft-forum	2014	83	none	none	We are all vessels filled with many wonders.	Chuck Close We are all vessels filled with many wonders.	3.6
