index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
1683	main-captions	images	2015	547	none	none	Five men in tuxedos are walking down steps.	Five men in tuxedos walk down a set of steps	5.0
6340	main-captions	track5.en-en	2017	176	none	none	There is a older man near a window.	A boy is near some stairs.	0.4
1017	main-captions	images	2014	26	none	none	A longed-haired cat with it's eyes closed.	A close up of a cat with its eyes closed.	3.6
1919	main-captions	images	2015	1259	none	none	A child in a red shirt is using a black wake board to splash over a beach wave.	A man in a rowboat is rowing across blue water.	1.0
6284	main-captions	track5.en-en	2017	82	none	none	Two kids are playing a game of Foosball.	The kids are playing a game with each other.	3.4
415	main-captions	MSRvid	2012test	625	none	none	Someone is boiling okra in a pot.	Someone pours olive oil into a bowl of tomato wedges.	0.8
6029	main-captions	images	2014	184	none	none	A bicycle in front of some ruins.	A pink bicycle is in front of a building.	2.2
1264	main-captions	images	2014	387	none	none	Red double decker bus taking on passengers.	A red double decker bus driving down a street.	2.2
1220	main-captions	images	2014	327	none	none	Two dogs in a fenced kennel look ahead.	Two woman pose in a dining room with a baby.	0.0
6108	main-captions	images	2014	704	none	none	Depressed woman sitting on couch.	Older woman holding newborn baby.	0.0
6320	main-captions	track5.en-en	2017	143	none	none	Two fishermen try to untangle their large fishing net on the side of the road on a cloudy day.	Several men pull a fishing net up on to the beach.	3.0
617	main-captions	MSRvid	2012train	179	none	none	A woman is slicing a garlic.	A woman is slicing a big pepper.	2.2
480	main-captions	MSRvid	2012test	724	none	none	A person is petting a monkey.	A man is holding a slow loris.	1.2
961	main-captions	MSRvid	2012train	691	none	none	A person breaks an egg into a small bowl.	A man cracks an egg.	2.6
1607	main-captions	images	2015	339	none	none	An infant sitting on a cot reaching over to touch the face of an older boy.	A boy who seems ill is being touched in the face by a toddler.	2.2
1896	main-captions	images	2015	1209	none	none	Two different breeds of brown and white dogs play on the beach.	Two dogs playing in the sand at the beach.	4.0
496	main-captions	MSRvid	2012train	4	none	none	A woman is slicing an onion.	A woman is cutting an onion.	4.2
150	main-captions	MSRvid	2012test	221	none	none	A woman cracks two eggs into a glass bowl.	A woman is cracking an egg into a bowl.	3.8
19	main-captions	MSRvid	2012test	29	none	none	The man is riding a horse.	A man is riding on a horse.	5.0
46	main-captions	MSRvid	2012test	69	none	none	A woman is playing the flute.	A man is playing the guitar.	1.0
1255	main-captions	images	2014	374	none	none	A guy on a white horse.	A man riding a white horse in an arena.	3.2
1946	main-captions	images	2015	1342	none	none	A large gray dog is playing in the deep snow.	Four dogs playing in the snow.	2.6
675	main-captions	MSRvid	2012train	259	none	none	A man is dancing on the ceiling of a room.	A man is dancing upside-down on the ceiling.	4.6
1509	main-captions	images	2015	34	none	none	A man crouching and holding a camera.	The crouching man is holding a large camera.	4.6
1672	main-captions	images	2015	517	none	none	Two dogs playing with a ball in a puddle.	Two dogs stand in a puddle, and one has a yellow tennis ball.	3.8
873	main-captions	MSRvid	2012train	556	none	none	A man is slicing cucumber with a knife.	A man is cooking a tortilla in a skillet.	0.75
1343	main-captions	images	2014	501	none	none	A man on the back seat of a red tandem bicycle.	A man is alone on the back of a tandem bicycle.	3.6
35	main-captions	MSRvid	2012test	54	none	none	A lion is playing with people.	A lion is playing with two men.	3.4
1627	main-captions	images	2015	392	none	none	A brown dog running through the woods.	A brown dog runs through the grass.	3.2
1466	main-captions	images	2014	697	none	none	A bald man touches the nose of a black horse on the other side of a fence.	A bald man with a beard pets the nose of a black and white horse at the fence.	3.4
6038	main-captions	images	2014	253	none	none	Several televisions are on the floor and stacked up on top of one another.	Three televisions, on on the floor, the other two on a box.	3.2
544	main-captions	MSRvid	2012train	77	none	none	A little boy is playing a guitar.	A boy is playing guitar.	4.6
734	main-captions	MSRvid	2012train	344	none	none	A man is riding a bicycle.	A man is riding a bicycle around a parking lot.	3.25
495	main-captions	MSRvid	2012train	3	none	none	A man and a woman are kissing each other.	A man and a woman are talking to each other.	0.6
6143	main-captions	images	2015	268	none	none	A black dog is running after a white dog in the snow.	Black dog chasing brown dog through snow	1.8
5759	main-captions	MSRvid	2012test	37	none	none	People are playing cricket.	Men are playing cricket.	3.2
561	main-captions	MSRvid	2012train	100	none	none	A man is talking with a woman.	A woman is walking with a dog.	0.5
1430	main-captions	images	2014	638	none	none	Two people are sailing a small boat.	Two women in a sailboat.	3.8
24	main-captions	MSRvid	2012test	35	none	none	A woman peels a potato.	A woman is peeling a potato.	5.0
5915	main-captions	MSRvid	2012train	276	none	none	A lion cub tries to climb a fence.	A lion tries to climb over a wall.	2.75
1289	main-captions	images	2014	426	none	none	A buddha statue holding a candle is sitting on a table.	A man fishing on a small boat while on a lake.	0.0
6344	main-captions	track5.en-en	2017	182	none	none	The religious people are enjoying the outdoors.	The group of people are enjoying the outdoors.	3.6
67	main-captions	MSRvid	2012test	102	none	none	A man is getting into a car.	A man is getting into a car in a garage.	3.833
1553	main-captions	images	2015	195	none	none	Two dogs playing by the shore.	Two dogs playing in the snow.	2.8
6369	main-captions	track5.en-en	2017	238	none	none	Blond woman in a tunnel.	The couple kissing is near a blond woman.	1.6
1706	main-captions	images	2015	624	none	none	A climber is standing on the rock face next to the pink rope.	The children are running in the snow with fences in the background.	0.0
1757	main-captions	images	2015	782	none	none	A young boy is riding a bike.	A young girl laying on a blue inflatable toy	0.4
26	main-captions	MSRvid	2012test	40	none	none	The woman is playing the flute.	A woman is playing a flute.	5.0
583	main-captions	MSRvid	2012train	130	none	none	Someone is peeling a potato.	Someone is slicing a tomato.	1.4
1884	main-captions	images	2015	1177	none	none	Two girls with ponytails ride an amusement park ride.	A young girl is on a ride at an amusement park.	3.0
1890	main-captions	images	2015	1192	none	none	Little white dog wearing a leash jumping after a red ball.	A black and white dog returns a stick in the snow.	1.0
780	main-captions	MSRvid	2012train	417	none	none	A man is preparing a hanging rope.	A man is tying a noose.	4.667
1421	main-captions	images	2014	626	none	none	A large jet on the ground at the airport.	A large airplane parked at the airport at night.	3.6
790	main-captions	MSRvid	2012train	433	none	none	A man is drawing some figures.	A man is drawing on a digital dry erase board.	3.333
1342	main-captions	images	2014	500	none	none	A small white cat standing in a sink.	Grey and white cat sitting in bathroom sink.	3.6
576	main-captions	MSRvid	2012train	121	none	none	A man is praying.	A man is running.	0.727
787	main-captions	MSRvid	2012train	428	none	none	A man dries his hands.	A woman fixes her hair.	0.25
1310	main-captions	images	2014	451	none	none	A double decker red United bus on a city street.	A double decker bus drives on a city street.	4.0
173	main-captions	MSRvid	2012test	256	none	none	A baby is laughing.	A baby is laughing and giggling.	4.0
6358	main-captions	track5.en-en	2017	217	none	none	The man without a shirt is jumping.	The man jumping is not wearing a shirt.	4.6
158	main-captions	MSRvid	2012test	234	none	none	Fish are swimming.	A fish is swimming.	4.133
1734	main-captions	images	2015	707	none	none	A dog has it's head inside a red and green gift bag.	A pet playfully investigates the contents of a gift bag.	3.8
1167	main-captions	images	2014	242	none	none	A women and small child sitting at a dinner table smiling at the camera.	A small cat laying on a wooden beam looking up at the camera.	0.4
847	main-captions	MSRvid	2012train	517	none	none	A woman is in the rain.	A car is driving along the road.	0.0
40	main-captions	MSRvid	2012test	59	none	none	A woman is frying fish.	A woman is cooking fish.	4.0
5908	main-captions	MSRvid	2012train	206	none	none	A man is playing the drums.	A man is playing guitar.	1.8
799	main-captions	MSRvid	2012train	451	none	none	The people threw the dummy over the cliff edge.	Some people are throwing a dummy off a cliff.	4.5
1389	main-captions	images	2014	577	none	none	the back of a stop sign with many stickers on it.	The back of the stop sign is adorned with stickers.	5.0
793	main-captions	MSRvid	2012train	437	none	none	A woman with a knife is slicing a pepper.	A women slicing green pepper.	4.0
628	main-captions	MSRvid	2012train	197	none	none	Someone is slicing a tomato.	Someone is slicing fruit.	3.2
874	main-captions	MSRvid	2012train	557	none	none	A man is playing an electronic keyboard.	A band is playing instruments.	1.25
995	main-captions	MSRvid	2012train	742	none	none	A young woman is playing a guitar.	A woman cuts up some meat.	0.75
555	main-captions	MSRvid	2012train	91	none	none	A woman is cutting an onion.	A man is chopping an onion.	2.0
6365	main-captions	track5.en-en	2017	227	none	none	A motorcross driver going by during a race	A race car driver performs in the race of his life.	3.0
5901	main-captions	MSRvid	2012train	175	none	none	A man is playing guitar.	A man plays a guitar.	4.857
1105	main-captions	images	2014	146	none	none	Black bird sitting on a concrete slab.	Small dog sitting next to white wall.	0.8
1922	main-captions	images	2015	1278	none	none	Two birds interacting in the grass	Two dogs play with each other outdoors.	0.2
1084	main-captions	images	2014	116	none	none	A man sitting on the grass looking toward the sky.	The train is riding on the tracks in the snow.	0.0
1763	main-captions	images	2015	800	none	none	Man riding a surfboard on a wave.	A man in black on a surfboard riding a wave.	4.0
1168	main-captions	images	2014	243	none	none	A buddha statue sits on a table with a wooden table runner.	A bird standing on top of a wooden fencepost.	0.4
107	main-captions	MSRvid	2012test	157	none	none	The lady chopped up the green onions.	The lady cut up a green onion.	4.8
1912	main-captions	images	2015	1246	none	none	A man in a blue cap is sitting on a stool under a tree.	A dog standing on a beach with a ball nearby.	0.0
413	main-captions	MSRvid	2012test	623	none	none	Someone pours olive oil into a bowl of tomato wedges.	The man poured oil on the tomato slices.	3.75
1818	main-captions	images	2015	972	none	none	A brown dog jumping into the air to catch a ball.	three young woman jumping into the air to catch a ball.	0.6
6224	main-captions	images	2015	1160	none	none	Two brown dogs chase each other in the snow.	Two brown dogs are playing with each other in the snow.	4.2
6373	main-captions	track5.en-en	2017	249	none	none	The woman is waiting for her date.	The woman is on her way to a date.	3.2
6272	main-captions	track5.en-en	2017	53	none	none	People rock jumping into water while people fish in the background.	Two people watching the water.	2.2
103	main-captions	MSRvid	2012test	151	none	none	The man is playing the guitar.	A man is playing the flute.	1.643
6079	main-captions	images	2014	571	none	none	A red bird and four other birds sitting in the snow.	Five birds stand on the snow.	2.8
1140	main-captions	images	2014	203	none	none	Train going down the tracks.	Train gliding on tracks.	4.6
1826	main-captions	images	2015	999	none	none	A woman placing a baby on a skateboard on the beach.	a woman holds a small baby on a skateboard at the beach	4.6
1676	main-captions	images	2015	526	none	none	The two dogs are playing fetch in the snow.	Two dogs are playing together in the grass.	2.2
878	main-captions	MSRvid	2012train	564	none	none	People are walking in the garden.	One boy is talking with other man.	0.0
1616	main-captions	images	2015	364	none	none	a boy swinging on a swing.	The girl is on a swing.	2.4
314	main-captions	MSRvid	2012test	472	none	none	A dog lies on his back on a wooden floor.	A dog is laying on the floor.	4.0
6237	main-captions	images	2015	1333	none	none	The dogs are playing in the snow.	Two dogs playing on the shore.	1.8
1463	main-captions	images	2014	694	none	none	A black and white cat sleeping on its side on a purple blanket.	A black and white cat laying on the ground in the sun.	2.8
598	main-captions	MSRvid	2012train	153	none	none	A woman is swimming.	A man is singing.	0.067
5886	main-captions	MSRvid	2012train	62	none	none	A woman is putting on sun glasses.	A woman puts on sunglasses.	5.0
218	main-captions	MSRvid	2012test	320	none	none	A person plays a keyboard.	Someone is playing a keyboard.	5.0
6171	main-captions	images	2015	573	none	none	A man in red swim trunks playing volleyball.	A man and woman sitting on a motorcycle.	0.0
131	main-captions	MSRvid	2012test	193	none	none	A man is lifting a car.	A man is climbing a wall.	1.4
5839	main-captions	MSRvid	2012test	518	none	none	A woman pours oil into a skillet from a plastic bottle while she is talking.	An older woman is pouring oil into a skillet on the stove.	3.8
1502	main-captions	images	2015	13	none	none	A brown dog digging a hole in front of a plant	A group of people walking on the side of a railroad track.	0.0
511	main-captions	MSRvid	2012train	34	none	none	A woman is brushing some shrimp.	A woman brushes some shrimp.	5.0
1737	main-captions	images	2015	714	none	none	A child with his hands on his head.	A little boy stands with his hands on top of his head	4.2
570	main-captions	MSRvid	2012train	111	none	none	A man and a woman are riding on their bicycles.	A man and woman are riding a motorcycle.	2.0
1739	main-captions	images	2015	722	none	none	An old man in a black trench coat standing in a marketplace.	The baby is wearing a red shirt and walking in a plaza.	1.2
5950	main-captions	MSRvid	2012train	449	none	none	A woman is feeding a baby.	A man is adding water to pan.	0.0
5872	main-captions	MSRvid	2012test	716	none	none	A man jumping rope	A man is talking.	0.4
6103	main-captions	images	2014	676	none	none	Two brown horses standing in grassy field.	Brown horse standing in middle of grassy field.	3.0
738	main-captions	MSRvid	2012train	349	none	none	A woman is cooking shrimp.	A woman is dancing.	0.8
1812	main-captions	images	2015	952	none	none	A boy doing a back flip into a swimming pool.	A boy wearing red and blue swim trunks jumping head first into a swimming pool.	2.4
5792	main-captions	MSRvid	2012test	255	none	none	Kids are dancing on stage.	Some people are dancing on stage.	3.0
6202	main-captions	images	2015	866	none	none	Group of little girls and a dog standing on the road.	a group of people white water rafting in a blue raft.	1.4
201	main-captions	MSRvid	2012test	295	none	none	Someone is slicing tortila's.	Someone is riding a horse.	0.0
698	main-captions	MSRvid	2012train	292	none	none	A cat is playing the piano.	A cat is licking its paw.	0.25
845	main-captions	MSRvid	2012train	515	none	none	A man is peeling a potato.	A man is hiking.	0.5
1718	main-captions	images	2015	666	none	none	Many people run in a race on a street.	A puppy running along a street.	1.0
1488	main-captions	images	2014	731	none	none	Three cows grazing in a field.	Two cows graze in a field.	2.6
1193	main-captions	images	2014	286	none	none	A black and white cow standing in a grassy field.	A black and white horned cow standing in a field.	4.0
609	main-captions	MSRvid	2012train	166	none	none	A boy is playing the piano.	A man is playing a piano.	3.0
5858	main-captions	MSRvid	2012test	610	none	none	People are playing baseball.	The cricket player hit the ball.	0.5
31	main-captions	MSRvid	2012test	48	none	none	The man is playing the guitar.	A man is playing a guitar.	4.909
778	main-captions	MSRvid	2012train	415	none	none	A woman is slicing a lemon.	A woman, in a kitchen, peels a lemon.	2.667
1797	main-captions	images	2015	899	none	none	The black dog is running through the snow.	A race car driver is driving his car through the mud.	0.0
5848	main-captions	MSRvid	2012test	565	none	none	A man and woman are eating at a table.	A couple are eating a meal and talking.	3.0
268	main-captions	MSRvid	2012test	399	none	none	An elderly man is speaking at a podium.	A man is making a speech at the podium.	3.5
5855	main-captions	MSRvid	2012test	578	none	none	A child is playing a computer game.	A boy is playing a game on a laptop.	3.091
581	main-captions	MSRvid	2012train	128	none	none	A woman is peeling a potato.	A woman is slicing a tomato.	1.333
6169	main-captions	images	2015	524	none	none	Boat sails in rough water.	A man is kayaking in rough waters.	2.6
307	main-captions	MSRvid	2012test	458	none	none	Two men compete in a tire rolling race.	Two people flipped tractor tires in a race.	2.75
260	main-captions	MSRvid	2012test	388	none	none	A black horse is running around.	The horse is running.	4.2
1653	main-captions	images	2015	473	none	none	A girl runs with dogs in a dry field.	A grey dog and a tan dog playing on a grassy field.	2.2
317	main-captions	MSRvid	2012test	477	none	none	An elderly woman is pouring oil into a frying pan.	A tied man is putting into water.	0.0
654	main-captions	MSRvid	2012train	236	none	none	A woman fires a shotgun.	A woman is shooting a gun.	3.2
6287	main-captions	track5.en-en	2017	85	none	none	A man has his skis ready for the field to get iced out	A man on a boat getting ready to pull in his net to see what he caught.	0.4
1510	main-captions	images	2015	36	none	none	Man riding a bicycle down a narrow path.	A man riding a unicycle down a paved road	2.6
6337	main-captions	track5.en-en	2017	171	none	none	People are near water	People are near water.	5.0
6355	main-captions	track5.en-en	2017	210	none	none	A man is on a rooftop	A man is holding a microphone in a room.	0.8
1645	main-captions	images	2015	452	none	none	Two hockey players fighting on the ice.	Two hockey players in a struggle on the ice.	4.8
1951	main-captions	images	2015	1356	none	none	A black and white dog is running on the beach.	The black and brown dog is running through the snow.	1.8
330	main-captions	MSRvid	2012test	494	none	none	A woman is resting in a floating raft.	A woman relaxes in an inner tube.	3.8
1160	main-captions	images	2014	231	none	none	Feet standing on a pretty day with large building in background.	Two police officers standing behind a van with a bus in the background.	0.4
932	main-captions	MSRvid	2012train	642	none	none	A car backs out of a space.	A car is taking reverse.	2.4
1770	main-captions	images	2015	823	none	none	Two girls are jumping high in the air.	Two dogs nussle one another in the grass near a lake.	0.2
1190	main-captions	images	2014	279	none	none	Old green bottle sitting on a table.	Three men in suits sitting at a table.	0.4
6275	main-captions	track5.en-en	2017	58	none	none	An old man wearing a hat stands outside a shop door.	a man in an oversized shirt sits at a shop	2.2
200	main-captions	MSRvid	2012test	294	none	none	Someone is feeding a animal.	Someone is playing a piano.	0.0
306	main-captions	MSRvid	2012test	457	none	none	The boy is riding a tricycle.	A woman is riding a water scooter.	1.25
6131	main-captions	images	2015	128	none	none	The group of hikers is resting in front of a mountain.	Several hikers rest with their gear in front of a mountain.	4.8
748	main-captions	MSRvid	2012train	361	none	none	A man is cutting a rope with a sword.	The man slced through a thick rope with a sword.	4.4
883	main-captions	MSRvid	2012train	569	none	none	A boy is upset playing video games.	Someone is playing a gameboy.	1.75
52	main-captions	MSRvid	2012test	77	none	none	A man is playing a guitar.	A man is playing an electric guitar.	3.75
919	main-captions	MSRvid	2012train	625	none	none	A man is catching a ball.	A cat is rubbing against a baby.	0.0
465	main-captions	MSRvid	2012test	700	none	none	Someone is holding a hedgehog.	A onion is being sliced.	0.0
115	main-captions	MSRvid	2012test	167	none	none	A woman is using a sewing machine.	A woman is sewing on a machine.	5.0
1082	main-captions	images	2014	113	none	none	A passenger train waiting in a station.	A passenger train waiting at the city train station.	4.0
813	main-captions	MSRvid	2012train	472	none	none	The two dogs were in the pen.	The cowboy rode his horse in the desert.	0.0
897	main-captions	MSRvid	2012train	596	none	none	A woman is doing a joker make up on a man.	The girl applied face makeup to a man.	1.8
6145	main-captions	images	2015	294	none	none	The white and brown dog is running quickly through the grass.	The big white dog is running in the grass.	3.4
587	main-captions	MSRvid	2012train	135	none	none	A woman is squeezing a lemon.	A woman is squeezing juice out of a lemon.	4.4
265	main-captions	MSRvid	2012test	395	none	none	A dog is barking at a ball.	A dog swims after a tennis ball.	1.5
1464	main-captions	images	2014	695	none	none	A woman riding a bicycle on a large concrete area.	A women riding a mountain bike on a large concrete area.	3.8
760	main-captions	MSRvid	2012train	378	none	none	A woman is scraping a carrot.	A man is striking clay pots.	0.0
1665	main-captions	images	2015	505	none	none	A wet child shivers under a towel at a pool.	A wet child is shivering in a towel in front of a pool.	4.6
1183	main-captions	images	2014	268	none	none	A white cat standing on a carpet.	A sheep standing in a forest.	0.4
1357	main-captions	images	2014	526	none	none	A black and white horned cow standing in a field.	A black and white photo of a cat sitting on a sofa.	0.4
1654	main-captions	images	2015	474	none	none	Two dogs playing in the snow.	Two black dogs in the snow.	4.0
1501	main-captions	images	2015	11	none	none	A girl in a purple shirt and pink headband posing	A young girl wearing a hat and blue jeans is on a swing.	0.4
1601	main-captions	images	2015	321	none	none	Two dogs share a toy in a field of vegetation.	Two snowboarders are in the air over the snow.	0.17
1124	main-captions	images	2014	174	none	none	A lamb stands near two tiny animals.	A sheep standing near her children.	1.4
737	main-captions	MSRvid	2012train	348	none	none	A man is eating bread.	A man is playing flute.	0.8
110	main-captions	MSRvid	2012test	161	none	none	A man is playing a piano.	A person is playing the piano.	4.4
6372	main-captions	track5.en-en	2017	247	none	none	Two men are sitting in the room.	Two men are standing in a room.	3.0
690	main-captions	MSRvid	2012train	283	none	none	A woman is cutting some flowers.	A woman is cutting broccoli.	1.0
1611	main-captions	images	2015	346	none	none	a black and white dog running through some red and white poles	Black and white dog in living room standing on hind legs.	1.6
1287	main-captions	images	2014	423	none	none	A scantily clad woman is standing next to a car.	A scantily clad woman standing next to a small red vehicle.	3.8
278	main-captions	MSRvid	2012test	414	none	none	A man is swinging from a rope attached to the ceiling.	A man is swinging on a rope.	3.4
364	main-captions	MSRvid	2012test	543	none	none	A woman is powdering her face.	The woman is tapping her fingers on the table.	0.8
937	main-captions	MSRvid	2012train	651	none	none	A man performs on a stage.	A man guts a fish.	0.4
1789	main-captions	images	2015	871	none	none	The blonde woman is wearing a black, american flag, tartan cap.	A red-haired woman is wearing a black beret adorned with the American flag.	2.8
210	main-captions	MSRvid	2012test	309	none	none	A man is opening a door.	A man is playing a guitar.	0.8
229	main-captions	MSRvid	2012test	336	none	none	A woman is drinking vodka.	A woman is exercising.	0.4
1036	main-captions	images	2014	52	none	none	A man sitting in a cluttered room.	A man lies in a bed in a cluttered room.	3.2
1487	main-captions	images	2014	730	none	none	A person sitting on a motorcycle while a man stands by.	A man stands next to a helmeted man on a motorcycle in an empty parking lot.	3.0
1362	main-captions	images	2014	533	none	none	A close-up view of a horse's head.	A side view of a horse's head.	3.2
117	main-captions	MSRvid	2012test	172	none	none	A man is running on the road.	A car is driving down the road.	1.0
5969	main-captions	MSRvid	2012train	555	none	none	The person is starting a fire.	A person makes fire.	5.0
361	main-captions	MSRvid	2012test	536	none	none	A man is doing push-ups.	A woman is cutting some octopus.	0.0
1061	main-captions	images	2014	85	none	none	An orange tabby cat sleeping on the sofa.	A man is watching TV on the foot of his bed.	0.6
1478	main-captions	images	2014	717	none	none	Group of elderly people sitting around a table.	A group of elderly people pose around a dining table.	3.4
918	main-captions	MSRvid	2012train	624	none	none	The men are fighting each other.	The man drew on the white paper.	0.4
6137	main-captions	images	2015	198	none	none	The brown dog is laying down on a blue sheet.	A brown dog and two black dogs in an overgrown grassy field.	0.8
1824	main-captions	images	2015	990	none	none	A man in red and black is hitting a soccer ball with his head.	A man in a red striped soccer shirt heads a ball.	3.6
1278	main-captions	images	2014	408	none	none	A black and white photo of a cow walking under a tree in a field.	A black and white dog looking at the camera.	1.0
958	main-captions	MSRvid	2012train	686	none	none	The man is playing the guitar.	The cat cleaned his face with his paw.	0.0
1212	main-captions	images	2014	319	none	none	A cruise liner docked at a port.	A cruise ship docked at a coast.	3.2
1913	main-captions	images	2015	1248	none	none	A woman sings into a microphone by a guy playing a guitar.	A woman sings into a microphone with a guitar player in the background.	4.4
842	main-captions	MSRvid	2012train	509	none	none	A man is throwing knives at a tree.	A man is showing magic.	1.75
1554	main-captions	images	2015	196	none	none	A little girl walks on a boardwalk with blue domes in the background.	A man going over a jump on his bike with a river in the background	0.0
1623	main-captions	images	2015	383	none	none	The man in the backpack looks to his left.	An adult male wearing a backpack walks and looks to the left.	3.8
1744	main-captions	images	2015	744	none	none	A boy wearing a red shirt runs across the grass with a furry dog.	A sports fan is wearing face paint in the stands.	0.0
711	main-captions	MSRvid	2012train	311	none	none	A man is talking on the phone.	A man is talking.	3.2
6005	main-captions	images	2014	34	none	none	Older man wearing beret with mountains in background.	A sheep in the morning mist with trees in the background.	0.4
5805	main-captions	MSRvid	2012test	340	none	none	A man is playing a guitar.	A man is eating a banana.	0.6
1032	main-captions	images	2014	48	none	none	A white sheep on a hillside looking at the camera.	The skinny cows are standing on the grass.	1.2
1078	main-captions	images	2014	107	none	none	A woman posing in front of an apartment building in the snow.	A woman stands in front of a building in the snow.	4.4
6092	main-captions	images	2014	623	none	none	A close-up of a brown horse.	A close-up of a horse.	4.0
1307	main-captions	images	2014	447	none	none	A orange and white cat asleep on a leather chair.	A orange and white cat laying on a blanket in a black leather chair.	4.0
1313	main-captions	images	2014	456	none	none	A woman wearing a navy dress is cutting a cake on a white table.	A person wearing a helmet sits on a bicycle on a sunny day.	0.4
1164	main-captions	images	2014	235	none	none	A black and white horned cow standing in a field.	a black and white cow standing in the field.	4.2
1993	main-captions	images	2015	1484	none	none	A boy skateboards down the metal handrail at night.	A brown dog runs on the sand, holding a stick.	0.0
522	main-captions	MSRvid	2012train	48	none	none	A man is playing a flute.	A man is playing a guitar.	2.0
1505	main-captions	images	2015	23	none	none	A black and brown dog runs through the woods.	A dog running through the woods.	4.0
125	main-captions	MSRvid	2012test	185	none	none	The people got off the train.	The people got off the train at the station.	4.0
6140	main-captions	images	2015	248	none	none	A man practicing boxing	A man practices boxing	5.0
5999	main-captions	images	2014	0	none	none	A cat standing on tree branches.	A black and white cat is high up on tree branches.	3.6
1471	main-captions	images	2014	709	none	none	A man stands in front of a train.	A man stands on a platform in front of a silver train.	3.8
1315	main-captions	images	2014	460	none	none	A close-up picture of a white and purple motorcycle.	A close-up picture of a desk with a computer and papers on it.	1.0
1199	main-captions	images	2014	295	none	none	A woman posing in front of an apartment building in the snow.	White bus parked in grass in front of building.	0.0
1900	main-captions	images	2015	1220	none	none	A woman holds a baby while a man looks at it as another man holding a child watches.	A woman stands with her arms out in a store while another woman holds a camera.	0.4
1050	main-captions	images	2014	69	none	none	A tan calf with a yellow tag on his left ear looking at the camera.	A man with glasses and two plastic bottles in the foreground.	0.6
560	main-captions	MSRvid	2012train	99	none	none	A person is cutting a capsicum into pieces.	A person is slicing a garlic into pieces.	1.6
703	main-captions	MSRvid	2012train	300	none	none	A woman is cutting potatoes.	A woman is slicing carrots.	1.2
6313	main-captions	track5.en-en	2017	130	none	none	Three men are drying to pull a Subaru out of a ditch along a mountain road.	Two men are waiting for a ride on the side of a dirt road.	1.4
275	main-captions	MSRvid	2012test	409	none	none	A woman is taking a shower.	A man is riding a white horse.	0.0
1280	main-captions	images	2014	410	none	none	a man on a dirt bike jumping very high.	A man on a motorbike jumping with the sky behind him.	3.4
6149	main-captions	images	2015	369	none	none	two dogs running in the snow	A dog laying in the snow.	2.2
890	main-captions	MSRvid	2012train	583	none	none	A young woman is playing the flute.	A woman is washing off the top of a freezer.	0.0
1054	main-captions	images	2014	76	none	none	A person wearing a helmet rides a bike near a white structure.	A person wearing a bike helmet rides a bike on a path through trees.	3.2
1563	main-captions	images	2015	220	none	none	A brown and black dog is jumping to catch a red ball.	A brown and black dog jumps for a red ball.	5.0
6025	main-captions	images	2014	165	none	none	World news headlines displayed on a large screen.	A man dressed for a race relaxes.	0.0
1581	main-captions	images	2015	254	none	none	A skier speeds through the snow.	A brown dog carrying a Frisbee runs through the snow.	0.2
351	main-captions	MSRvid	2012test	523	none	none	Someone fell off a horse.	A man gets knocked off of a horse.	3.5
179	main-captions	MSRvid	2012test	267	none	none	A man is running.	A man is running down a road.	3.5
1979	main-captions	images	2015	1437	none	none	a brown and white dog is running on the grass.	The tan and black dog is running across the grass.	3.4
1253	main-captions	images	2014	371	none	none	Group of people sitting at table of restaurant.	Two people sitting at a table at a restaurant.	3.8
593	main-captions	MSRvid	2012train	148	none	none	A man is playing a guitar.	A woman is playing an electric guitar.	2.2
6132	main-captions	images	2015	140	none	none	Two girls in blue and teal dresses and large hats are standing next to a large tree trunk.	A woman, a little boy, and a tiny baby are standing in front of a cow statue.	1.2
5959	main-captions	MSRvid	2012train	511	none	none	A woman is brushing her feet.	A woman is chopping an onion.	0.4
1825	main-captions	images	2015	991	none	none	A brown dog is walking on the grass.	A dog chases another by a tree.	1.2
1491	main-captions	images	2014	738	none	none	A close-up view of a horse's head.	A close-up of a brown horse's head.	4.2
1876	main-captions	images	2015	1152	none	none	A brown dog wades in the water.	A dog splashes in the murky water.	3.6
1393	main-captions	images	2014	583	none	none	A man in a black uniform on a white horse.	A man in a tux on a white horse.	3.6
208	main-captions	MSRvid	2012test	304	none	none	A man is running across a high wire.	A man is running on rope.	3.0
449	main-captions	MSRvid	2012test	678	none	none	The couple danced in the church.	A couple slow dances.	3.2
1349	main-captions	images	2014	513	none	none	Yellow boat on a beach.	A yellow boat on shore.	4.0
1110	main-captions	images	2014	151	none	none	A motorcycle parked next to a car.	A BMW motorcycle parked between two cars.	3.0
231	main-captions	MSRvid	2012test	342	none	none	A man is rinsing a steak.	A man is playing a guitar.	0.6
557	main-captions	MSRvid	2012train	93	none	none	A man is playing the guitar.	A man is playing the drums.	1.556
923	main-captions	MSRvid	2012train	629	none	none	The man played his guitar.	A guy is singing while playing his guitar.	3.0
1097	main-captions	images	2014	136	none	none	A group of people sitting at a restaurant table.	A group of people sitting around a table with food on it.	4.2
1174	main-captions	images	2014	255	none	none	A clear plastic chair in front of a bookcase.	a clear plastic chair in front of book shelves.	4.2
706	main-captions	MSRvid	2012train	305	none	none	A person is slicing a bread pieces.	A man is slicing bread.	3.2
427	main-captions	MSRvid	2012test	639	none	none	Plastic toys are floating in water.	The ladies are performing a dance.	0.0
