index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
1333	main-captions	images	2014	490	none	none	A group of people sitting at a restaurant table.	Group of people sitting at table of restaurant.	4.6
6203	main-captions	images	2015	869	none	none	A man in a grey suit kneels in front of a woman in a white dress.	A woman in red with a beer followed by a man in white.	0.0
1451	main-captions	images	2014	678	none	none	A red bird is perched in a tree.	A small red and grey bird perched in a tree.	3.2
1948	main-captions	images	2015	1345	none	none	A dog in in a car.	A dog is biting a mop.	1.0
6130	main-captions	images	2015	126	none	none	A black and white dog is running in a grassy garden surrounded by a white fence.	A black and white dog is jumping over a hurdle.	2.2
1203	main-captions	images	2014	302	none	none	The headlights on a blue car.	Close up of the headlights on a blue car.	4.2
1481	main-captions	images	2014	722	none	none	Two dogs in a fenced kennel look ahead.	Two girls on a guy posing on the bow a boat.	0.0
1640	main-captions	images	2015	434	none	none	Three dogs playing in the snow.	The boy is playing in the sand.	0.8
1807	main-captions	images	2015	928	none	none	Two dogs are running on the grass.	Two dogs running in the dirt	3.6
1684	main-captions	images	2015	549	none	none	Man in red shorts and white shirt kicking a soccer ball.	A black dog stands in the surf holding a red rubber ball.	0.0
1774	main-captions	images	2015	831	none	none	Brown dog running on grass.	The dog is running on grass.	4.0
1117	main-captions	images	2014	162	none	none	An Amtrak passenger train waiting at a station.	A passenger train waiting in a station.	4.0
1357	main-captions	images	2014	526	none	none	A black and white horned cow standing in a field.	A black and white photo of a cat sitting on a sofa.	0.4
1573	main-captions	images	2015	234	none	none	Three children and playing and laughing on the floor.	Three children playing on the floor.	3.8
1452	main-captions	images	2014	679	none	none	Two buses parked on a street.	Yellow scooter parked in an alley way.	0.4
1319	main-captions	images	2014	465	none	none	A group of people sitting around a table containing food.	Four people are sitting around a living room with.snacks.	2.8
1240	main-captions	images	2014	352	none	none	A steam engine comes down a train track near trees.	A train is at a train station.	1.4
1393	main-captions	images	2014	583	none	none	A man in a black uniform on a white horse.	A man in a tux on a white horse.	3.6
1944	main-captions	images	2015	1340	none	none	Scuba diver submerged in water.	The scuba diver is underwater.	5.0
1126	main-captions	images	2014	178	none	none	Tan cow with ear tags on a grassy field.	Many sheep standing on a green hill.	0.2
6208	main-captions	images	2015	913	none	none	A group of people are camping out on some rocks.	A group of people are standing beside a fire truck.	1.2
1223	main-captions	images	2014	330	none	none	The train sits at the train station.	The blue train is at the station.	4.0
1364	main-captions	images	2014	536	none	none	A sheep standing in a mountainous area.	A large sheep standing on a hill.	4.4
1977	main-captions	images	2015	1427	none	none	Two men in a running contest.	Dogs in a race.	1.0
1519	main-captions	images	2015	78	none	none	A little girl with a ribbon in her hair is picking her nose.	A little girl in a purple shirt and helmet is riding on a scooter.	1.2
1400	main-captions	images	2014	596	none	none	A building with a temporary sign over the entrance to its parking lot.	Road with the rear image of the tail lights of a bus.	0.2
1871	main-captions	images	2015	1141	none	none	A woman holds a dog while another dog stands nearby in a field.	A lady holding one dog while another dog is playing in the yard.	3.4
1970	main-captions	images	2015	1397	none	none	A brown dog is jumping up to catch a green strap in it's mouth.	A grey dog jumps to bite a green leash.	3.2
6066	main-captions	images	2014	474	none	none	Train going down the tracks.	A black steam train traveling on the railroad tracks.	3.8
1207	main-captions	images	2014	310	none	none	a jockey riding a horse.	A jockey riding a horse in a pen.	3.8
6194	main-captions	images	2015	759	none	none	A black and white dog is running through the grass.	The black and white dog is running on the grass.	4.8
1329	main-captions	images	2014	485	none	none	Red double decker bus driving down street.	A double decker bus on a city street.	3.6
1938	main-captions	images	2015	1323	none	none	Three dogs running through water.	A black dog running through water.	1.0
1990	main-captions	images	2015	1478	none	none	A large tan dog is running with a green item in its mouth	The tan dog is carrying a green squeak toy in its mouth.	4.4
1154	main-captions	images	2014	223	none	none	Plane in mid-flight at sunset.	A plane flying near the sunset.	3.8
1471	main-captions	images	2014	709	none	none	A man stands in front of a train.	A man stands on a platform in front of a silver train.	3.8
1209	main-captions	images	2014	313	none	none	A train is running on the tracks.	A train is running down the track in a rural area.	4.0
1438	main-captions	images	2014	652	none	none	A young girl riding a white and grey horse.	a little girl is riding a white and grey horse.	4.6
1128	main-captions	images	2014	185	none	none	a woman with a viking hat on.	Smiling woman sitting wearing a viking hat.	4.2
1632	main-captions	images	2015	401	none	none	Two men on the side of a barge	A man is lying the grass with long hair and beard.	0.0
6096	main-captions	images	2014	645	none	none	Left side of a silver train engine.	A close-up of a black train engine.	2.2
6057	main-captions	images	2014	395	none	none	A backpack standing beside a train.	A social gathering of people in a restaurant.	0.0
1717	main-captions	images	2015	665	none	none	The girl is playing along with the images on the big screen.	Three girls holding umbrellas with their backs to the camera.	0.4
1638	main-captions	images	2015	430	none	none	a woman playing with two young boys at a park	A woman and three kids play at a park.	3.2
1779	main-captions	images	2015	851	none	none	Child sliding in the snow.	Man sleeping on the street.	0.0
1594	main-captions	images	2015	288	none	none	The large brown and white dog is running through the snow.	St. Bernard dog running in the snowy field.	4.0
6067	main-captions	images	2014	479	none	none	A white plane on the runway.	A white Swiss airplane approaches the runway.	4.0
1108	main-captions	images	2014	149	none	none	A group of river barges with trees in the background.	A young girl wearing a bike helmet with a bicycle in the background.	0.4
6137	main-captions	images	2015	198	none	none	The brown dog is laying down on a blue sheet.	A brown dog and two black dogs in an overgrown grassy field.	0.8
1672	main-captions	images	2015	517	none	none	Two dogs playing with a ball in a puddle.	Two dogs stand in a puddle, and one has a yellow tennis ball.	3.8
6036	main-captions	images	2014	224	none	none	Two people sitting on a large motorcycle.	Two eagles sitting on a long branch.	0.4
1092	main-captions	images	2014	129	none	none	The men are playing a guitar and having a drink.	There is a young boy with a red and blue jacket on feeding a sheep.	0.0
1700	main-captions	images	2015	591	none	none	Woman in a black dress walking on the street.	A woman watches a dog jump down the stairs.	0.8
1769	main-captions	images	2015	821	none	none	Two little girls are playing on a trampoline.	Two little boys are playing on a playground.	1.4
1589	main-captions	images	2015	278	none	none	A black dog is running in the grass.	A boy running through green grass.	1.0
1487	main-captions	images	2014	730	none	none	A person sitting on a motorcycle while a man stands by.	A man stands next to a helmeted man on a motorcycle in an empty parking lot.	3.0
1012	main-captions	images	2014	17	none	none	A kid jumping a ledge with a bike.	A black and white cat playing with a blanket.	0.0
1512	main-captions	images	2015	42	none	none	A dog is jumping up in the air to catch a toy.	A black dog jumps in the air to catch a toy.	4.0
1118	main-captions	images	2014	163	none	none	A large jet on the ground at the airport.	A passenger jet flies through the air.	1.8
6003	main-captions	images	2014	20	none	none	A group of four people in a dinner having cake.	Four people eating dessert around a table.	3.8
1124	main-captions	images	2014	174	none	none	A lamb stands near two tiny animals.	A sheep standing near her children.	1.4
1659	main-captions	images	2015	488	none	none	A boy in black waves his arms while other people are behind him on a field.	a man in a black shirt is roller blading past a bench in the city.	0.4
1552	main-captions	images	2015	194	none	none	A girl swings her long, wet hair in a lake.	A person riding a dirt bike.	0.0
1415	main-captions	images	2014	617	none	none	Long-haired black dog standing in grassy field.	A blue jay standing in a grassy field.	1.4
1014	main-captions	images	2014	22	none	none	Close up of a bottle of water.	A close up view of a bottle of water.	4.4
6188	main-captions	images	2015	728	none	none	A man helps a boy ride a bike.	The man helps the boy ride a bike.	4.8
6084	main-captions	images	2014	591	none	none	A woman and child push strollers down the sidewalk.	A women and a young girl walking pushchairs along the sidewalk.	3.4
1480	main-captions	images	2014	720	none	none	A black and white photo of an empty train station.	A black and white photo of a cat sitting on a sofa.	1.6
1929	main-captions	images	2015	1300	none	none	Children play fight with swords.	A child and parent pet a horse.	0.0
1828	main-captions	images	2015	1002	none	none	The beagle is walking on the beach at the waterline.	A beagle walks along the calm shore.	4.4
1150	main-captions	images	2014	217	none	none	A white jeep parked in front of a store.	A white Jeep parked on a street.	3.5
1019	main-captions	images	2014	28	none	none	A silver and blue Amtrak train on the tracks near a small train station.	A small white car parked at the gas station.	0.6
1695	main-captions	images	2015	580	none	none	A man standing on a boat is pulling another boat close by with a bamboo stick.	a man in a black hat standing in front of a brick wall and a sign	0.0
1924	main-captions	images	2015	1290	none	none	Two children in a field of red flowers.	Two kids are playing in a field of red flowers.	4.8
1200	main-captions	images	2014	296	none	none	A young woman with a bracelet is wearing a bikini top and jeans.	A woman wearing jeans, a dark bikini top, and a bracelet.	4.6
1957	main-captions	images	2015	1365	none	none	People are standing on an escalator moving up.	People ride up an escalator.	4.6
1443	main-captions	images	2014	659	none	none	A plane being readied for take-off.	A small turboprop plane being loaded on the tarmac.	3.4
1544	main-captions	images	2015	173	none	none	A man playing fetch with two brown dogs.	A woman plays with a brown dog.	2.33
1635	main-captions	images	2015	413	none	none	A woman in a black dress smiles in front of a silver truck.	A girl wearing a black top is smiling with a silver truck in the background.	3.6
1988	main-captions	images	2015	1475	none	none	Girl stands in subway waiting on something.	A girl stands in a dimly lit area.	2.0
1488	main-captions	images	2014	731	none	none	Three cows grazing in a field.	Two cows graze in a field.	2.6
6207	main-captions	images	2015	898	none	none	a dog runs through the long grass.	A dog lays down in the long green grass.	2.6
1923	main-captions	images	2015	1284	none	none	Two hikers stand at the top of a snowy mountain.	Two mountain climbers stand on the top of a mountain looking around.	3.4
1024	main-captions	images	2014	38	none	none	A group of people sitting around a table with food on it.	A group of people sit around a table with food and beer.	4.0
1169	main-captions	images	2014	245	none	none	Two red buses driving in front of a garden.	Train pulling into a station.	0.0
1453	main-captions	images	2014	680	none	none	A black and white dog looking at the camera.	A grey, black, and white cat looking at the camera.	1.0
1979	main-captions	images	2015	1437	none	none	a brown and white dog is running on the grass.	The tan and black dog is running across the grass.	3.4
6197	main-captions	images	2015	803	none	none	Black and white dog running through water.	A tan and white dog runs through water.	3.0
1648	main-captions	images	2015	458	none	none	A man in a gray suit locking up a bicycle	A man and a woman standing on a city street.	0.4
1661	main-captions	images	2015	492	none	none	A young boy is punching a yellow ball.	A small dog jumps over a yellow beam.	0.4
1583	main-captions	images	2015	256	none	none	A boy and a girl playing on the beach.	A dog playing in the waves with a ball.	0.8
6170	main-captions	images	2015	532	none	none	Three dogs are playing in the white snow.	Two dogs are playing in the grass.	1.6
6093	main-captions	images	2014	630	none	none	An office with multiple desks and green walls.	Small office space with bright green walls.	4.0
1042	main-captions	images	2014	61	none	none	The skinny cows are standing on the grass.	The white ducks are standing on the ground.	0.6
1576	main-captions	images	2015	240	none	none	A man in a blue shirt is running in a stadium field.	A man wearing a blue hat and shirt is riding a white horse.	1.0
1999	main-captions	images	2015	1498	none	none	A young girl dressed in a Minnie mouse outfit and an older woman walking down the sidewalk.	a man wearing a white suit holding a newspaper walking through the streets.	1.0
1892	main-captions	images	2015	1197	none	none	A group of four children dancing in a backyard.	A group of children do stretches on colored mats.	1.6
1711	main-captions	images	2015	645	none	none	a man in red shorts is walking along rocks by a river carrying a stick.	A man is walking on rocks with water flowing around them.	3.4
1732	main-captions	images	2015	704	none	none	Two dogs running down a beach.	two dogs running on the beach	4.8
1325	main-captions	images	2014	478	none	none	A large cruise ship in harbor with trees behind.	A cruise ship docked at a coast.	3.4
1930	main-captions	images	2015	1301	none	none	A man is wind sailing in the ocean.	A dog is running through the ocean.	1.4
6092	main-captions	images	2014	623	none	none	A close-up of a brown horse.	A close-up of a horse.	4.0
6016	main-captions	images	2014	97	none	none	A woman posing by a pillar with a U2 sign.	"a woman is standing by a pillar where ""u2"" is written."	4.2
6105	main-captions	images	2014	691	none	none	A woman is laying down on the floor and holding a baby up above her.	A man is laying on the floor holding a baby up above him.	2.2
1886	main-captions	images	2015	1185	none	none	Two men sit on the sidewalk in front of stores.	A woman in a bathing suit walks a dog on the beach.	0.0
1940	main-captions	images	2015	1331	none	none	A brown dog carrying a stick in its mouth.	A dog swimming with a stick in its mouth.	2.6
6121	main-captions	images	2015	50	none	none	A group of people standing in the street	A woman addressing a diverse group of people standing in the street.	2.6
1409	main-captions	images	2014	607	none	none	View of a living room with a dining room in the background.	A living room with large sofas and a dining table in the background.	3.8
1682	main-captions	images	2015	543	none	none	A young boy jumping in the air at the beach.	A boy jumping in the air on the beach.	4.8
1485	main-captions	images	2014	727	none	none	Domestic cat laying on back of cat litter.	Tan domestic cat under black tarp.	2.0
1793	main-captions	images	2015	880	none	none	A dog is running in the snow.	Two dogs running in the dirt	2.2
1053	main-captions	images	2014	75	none	none	This is a rear view of a Chevrolet sports car.	The rear view of a red Chevrolet concept car.	3.6
1070	main-captions	images	2014	96	none	none	The black and white bull is looking at the camera.	A black and white dog looking at the camera.	2.0
1206	main-captions	images	2014	309	none	none	A woman riding a brown horse.	A person dressed in white on a brown horse.	3.2
1233	main-captions	images	2014	344	none	none	A red truck spins their tires while a black one leaves the frame.	Red truck spinning tires and emitting smoke from behind.	3.2
1809	main-captions	images	2015	935	none	none	A person in a red vest is touching the blue ice skates on another person.	A lady fastens someone's ice skates in the snow.	2.2
1904	main-captions	images	2015	1224	none	none	Two girls on the shore watch people in a boat fish.	Two males, one in red and one in white playing a basketball game.	0.0
1816	main-captions	images	2015	964	none	none	A bird sits in a tree.	A bird sits in a leafless tree.	3.8
6221	main-captions	images	2015	1089	none	none	a young girl smiling with her head upside down	A girl poses with her head upside down.	4.6
1932	main-captions	images	2015	1308	none	none	Two people holding hands and walking in a field.	Two men walking past a mural of a car.	1.2
1577	main-captions	images	2015	244	none	none	A black dog running through water.	A black dog is running through some water.	4.8
1880	main-captions	images	2015	1166	none	none	The man is standing on the shore hitting a ball with a paddle.	Two teenage girls are standing on beside the beach listening to ipods.	0.8
1702	main-captions	images	2015	599	none	none	a brown dog running through the dirty muddy grass	The large brown dog is running outside in the dirt.	3.6
1912	main-captions	images	2015	1246	none	none	A man in a blue cap is sitting on a stool under a tree.	A dog standing on a beach with a ball nearby.	0.0
1861	main-captions	images	2015	1116	none	none	Two black dogs playing in the snow.	A black dog digs in the snow.	3.4
1969	main-captions	images	2015	1396	none	none	A young man and woman sitting on a bench outside are kissing.	The man and woman sitting on a bench are kissing.	4.6
6107	main-captions	images	2014	701	none	none	A woman with a white horse.	A woman leading a white horse.	3.8
1842	main-captions	images	2015	1052	none	none	A woman reads while on public transportation.	A man who has fallen asleep on public transportation.	1.6
6030	main-captions	images	2014	187	none	none	Red double decker bus on side of street.	A red double decker bus on a crowded street.	3.8
6174	main-captions	images	2015	602	none	none	A boy riding on a swing.	A young boy riding in a swing.	4.8
1328	main-captions	images	2014	484	none	none	A black cow and a brown cow stands in a plain in front of an uprooted tree.	A black cow and a brown cow standing in front of a small copse of trees in a field.	4.2
1712	main-captions	images	2015	646	none	none	Man rowing a boat.	a man doing a trick on skateboard	0.0
6237	main-captions	images	2015	1333	none	none	The dogs are playing in the snow.	Two dogs playing on the shore.	1.8
1299	main-captions	images	2014	439	none	none	A large black bird is sitting in the water.	The birds are swimming in the water.	2.6
6032	main-captions	images	2014	193	none	none	An elderly Asian couple pose with a yawning baby at a dinner table.	An older Asian couple poses with a newborn baby at the dinner table.	4.4
6041	main-captions	images	2014	267	none	none	Children looking a sheep.	Child milking a cow outside.	0.6
1780	main-captions	images	2015	854	none	none	Three dogs are playing in the water.	Three dogs swim in the water.	4.2
1065	main-captions	images	2014	90	none	none	A home office with three computer monitors and other equipment on a desk.	Room with several computer monitors.	3.0
1495	main-captions	images	2014	744	none	none	The black bird is sitting on the ground.	The bird is sitting on the branch.	2.5
1467	main-captions	images	2014	698	none	none	A man is standing next to a yellow sports car.	A man stands next to a yellow Corvette.	4.0
1255	main-captions	images	2014	374	none	none	A guy on a white horse.	A man riding a white horse in an arena.	3.2
6015	main-captions	images	2014	92	none	none	The udders of a dairy cow that is standing in a pasture near a large building.	The black and brown cow is standing on the green grass.	2.0
1285	main-captions	images	2014	419	none	none	A dining table with candles, wine, and a teapot.	A wooden table is set with candles, wine, and a purple plastic bowl.	3.0
6210	main-captions	images	2015	931	none	none	Three dogs playing in the snow while one dog wears a jacket.	Three dogs playing in the snow, with a city in the background.	3.4
1560	main-captions	images	2015	210	none	none	Three boys are running on the beach playing a game.	Two young boys and one young man run on a beach with water behind them.	3.2
1920	main-captions	images	2015	1261	none	none	The tan and white dog is running in the field.	The brown and white dogs run through the field.	3.4
1496	main-captions	images	2014	749	none	none	A small brown birds is eating from a bird feeder hanging from a tree.	A small red and grey bird perched in a tree.	2.0
1096	main-captions	images	2014	133	none	none	A brown and white dog sits on a floral-patterned chair.	A small orange and white dog with a collar and a bell relaxes on a flower print pillow.	1.8
1707	main-captions	images	2015	628	none	none	A black dog wearing an orange collar is entangled with fishing wire.	The black dog wearing a red collar shakes water off.	1.8
1546	main-captions	images	2015	177	none	none	A man is standing in water near a waterfall.	A man wades in the water and watches a water fall.	3.4
1369	main-captions	images	2014	543	none	none	two motorbikes on a dirt track.	Two dirt bikers riding over dirt hill.	3.6
1885	main-captions	images	2015	1178	none	none	A dog digging in the sand.	A brown dog digs in the sand.	4.2
1567	main-captions	images	2015	225	none	none	A deer jumps a fence.	A deer jumping over a fence.	5.0
1808	main-captions	images	2015	930	none	none	A man is spraying a fluid from a long hose at the beach.	A guy is sitting on his bike with one wheel in the air.	0.6
1499	main-captions	images	2015	7	none	none	Three children stand on or near a fence.	The three children are standing on and by a fence.	4.6
1536	main-captions	images	2015	146	none	none	A young boy in a brown jacket playing with snow.	Two dogs are playing in the snow.	1.2
6179	main-captions	images	2015	667	none	none	Two dogs in the snow	Two dogs play in the grass.	2.4
1763	main-captions	images	2015	800	none	none	Man riding a surfboard on a wave.	A man in black on a surfboard riding a wave.	4.0
6158	main-captions	images	2015	438	none	none	Two people walking along the shore at sunset.	Two people walking along the beach at sunset towarn a group of people.	3.0
1422	main-captions	images	2014	628	none	none	Two women are sitting in a cafe.	Two men catching a fish in a swamp.	0.0
1392	main-captions	images	2014	580	none	none	A black and white chair sitting in front of a brick wall and a window with a bamboo plant in a vase.	A black headed sheep covered in thick white wool stands in a pasture with other sheep.	0.6
6142	main-captions	images	2015	262	none	none	A group of people stand in the sand looking out at the water.	A group of people are standing on the beach in front of some boats.	3.2
1830	main-captions	images	2015	1010	none	none	Two dogs run through the snow, one with a tennis ball.	The boy is doing a stunt, through the air, on his bicycle.	0.0
1304	main-captions	images	2014	444	none	none	The woman is sitting on the red motorcycle.	The white sheep is standing on the green hill.	0.0
6157	main-captions	images	2015	435	none	none	A woman in jeans plays a video game in front of a large screen.	A man and a woman are posing for a photograph in front of a yellow flower-bed.	0.4
6160	main-captions	images	2015	449	none	none	A woman in a pink bikini is laying on a deck lounge chair that is covered with a pink towel.	A woman in a white shirt and black skirt on a tennis court.	1.4
1554	main-captions	images	2015	196	none	none	A little girl walks on a boardwalk with blue domes in the background.	A man going over a jump on his bike with a river in the background	0.0
1389	main-captions	images	2014	577	none	none	the back of a stop sign with many stickers on it.	The back of the stop sign is adorned with stickers.	5.0
1561	main-captions	images	2015	213	none	none	A girl is wearing a purple sash and matching skirt.	A group of girls stands wearing jean skirts and superman shirts.	1.6
6246	main-captions	images	2015	1462	none	none	A white dog is playing with a ball on the beach.	A black and white dog is playing with a tan dog.	1.6
1580	main-captions	images	2015	252	none	none	A dog runs through the grass.	A dog runs through the snow.	2.2
1794	main-captions	images	2015	881	none	none	A small boy playing in the snow.	The brown and white dog is playing in the snow.	1.6
6213	main-captions	images	2015	961	none	none	A Japanese swordsman jumps into the air.	A woman is getting her dog to jump in the air.	1.0
1619	main-captions	images	2015	371	none	none	A brown dog about to catch a green Frisbee.	A brown dog waits for the Frisbee to come down before catching it.	3.8
1134	main-captions	images	2014	196	none	none	A brown horse grazing in a field of green grass.	Brown horse standing in middle of grassy field.	4.0
6051	main-captions	images	2014	312	none	none	A kitchen with wood cabinets and dining table.	A kitchen with wooden cabinets and furniture.	4.4
6172	main-captions	images	2015	576	none	none	Two people in snowsuits laying in the snow making snow angels	Two children lying in the snow making snow angels	3.8
1358	main-captions	images	2014	528	none	none	A tiny blonde child in a blue dress sits on a table near her mother.	A young blonde girl wearing a helmet sits with a red bicycle behind her.	1.6
1630	main-captions	images	2015	396	none	none	Three people racing on ice skates.	Three ice skaters round a corner.	3.2
1734	main-captions	images	2015	707	none	none	A dog has it's head inside a red and green gift bag.	A pet playfully investigates the contents of a gift bag.	3.8
1130	main-captions	images	2014	189	none	none	A field of black faced sheep.	A black faced sheep.	2.8
6180	main-captions	images	2015	673	none	none	Three dogs playing in the snow.	Three dogs run in the snow.	4.2
1158	main-captions	images	2014	229	none	none	A silver and blue motorcycle sitting next to a car.	A motorcycle parked next to a car.	3.6
6088	main-captions	images	2014	609	none	none	A white cat laying on an office chair.	A white cat laying on a sheet.	2.4
1812	main-captions	images	2015	952	none	none	A boy doing a back flip into a swimming pool.	A boy wearing red and blue swim trunks jumping head first into a swimming pool.	2.4
1777	main-captions	images	2015	848	none	none	A girl in a pink shirt is sprawling her limbs out in midair.	A man dressed in a Santa suit is climbing up a large concrete building.	0.0
1051	main-captions	images	2014	70	none	none	Black and white photo of couch with purse at one end.	a black and white photo of a cow under a tree.	0.0
1270	main-captions	images	2014	396	none	none	A group of people in a living room.	A group of four people walking past a giant mushroom.	0.8
1204	main-captions	images	2014	304	none	none	A passenger train coming into a station.	A passenger train sits in the station.	2.4
6211	main-captions	images	2015	933	none	none	A group of people in boats racing towards the shore.	A group of people stand together and pose in front of a house.	0.8
1222	main-captions	images	2014	329	none	none	A yellow and blue airplane is flying in the sky.	Nine red and white aircraft flying in formation trailing smoke.	1.0
6193	main-captions	images	2015	758	none	none	A seated young woman in a hat is reading at a coffee shop.	a woman enjoying her reading at a coffee shop	4.4
1800	main-captions	images	2015	903	none	none	Three dogs are running in a field.	Two dogs are running in a grassy field	2.8
1466	main-captions	images	2014	697	none	none	A bald man touches the nose of a black horse on the other side of a fence.	A bald man with a beard pets the nose of a black and white horse at the fence.	3.4
1229	main-captions	images	2014	336	none	none	A steam engine and train moving toward the camera.	A large bird of prey flying towards the camera.	0.8
1874	main-captions	images	2015	1149	none	none	A woman dressed in green is playing with her tan dog.	A tan dog licks a girls hand while laying down.	1.6
1925	main-captions	images	2015	1291	none	none	A young men jumps off rocks into a lake.	A young man in red swimming trunks jumped off a large rock into the water.	4.0
1634	main-captions	images	2015	410	none	none	A person is riding their bike on a trail next to the woods.	A small child in a yellow shirt is holding their arms out to the sides.	0.4
1046	main-captions	images	2014	65	none	none	A cruise liner docked at the shoreline.	A cruise ship docked at shore.	4.4
1100	main-captions	images	2014	139	none	none	A row of locomotives on a siding in a field.	A dark brown horse standing in a field.	1.2
1153	main-captions	images	2014	222	none	none	A bicycle is parked outside a bookstore.	People stand outside a bookstore.	0.8
6042	main-captions	images	2014	281	none	none	A black-and-white photo of a loveseat.	A black and white photo of an old train station.	1.2
6212	main-captions	images	2015	956	none	none	A crowd of people stand on a rural road, a field behind them, a forest in front.	A bunch of people standing next to a car with it's trunk open.	0.8
1441	main-captions	images	2014	657	none	none	A black and white cat lying on a blanket.	A black and white cat laying on a cat bed.	3.75
1026	main-captions	images	2014	41	none	none	a black and white cow in hay.	A black and white cow in a pen with hay.	4.0
1756	main-captions	images	2015	778	none	none	a group of teenagers are dancing on a wooden floor.	A group of people in dark colored clothing are line dancing on a wooden floor.	3.4
1232	main-captions	images	2014	342	none	none	Boy with glasses typing on a computer.	A boy looking at a computer screen.	3.2
1692	main-captions	images	2015	569	none	none	A grey hound is active in a grassy field.	A bunch of bikes racing on a track.	0.0
1057	main-captions	images	2014	80	none	none	A woman holding a small baby.	A smiling woman holding a small baby.	4.0
1541	main-captions	images	2015	159	none	none	A tent and a campsite in a sunlit forest.	A white dog on a beach is carrying a stick in its mouth.	0.0
1406	main-captions	images	2014	603	none	none	A red and gray train is going through a tunnel.	A red and gray train travels through a tunnel amongst the trees.	4.25
1565	main-captions	images	2015	223	none	none	A white and black dog is jumping into a pool.	A woman in a black apron is standing in front of a mirror.	0.0
1747	main-captions	images	2015	752	none	none	A dog jumping for a Frisbee in the snow.	A dog is jumping in the snow.	3.2
1149	main-captions	images	2014	216	none	none	A black train moves down the tracks.	Black train idle on the tracks.	2.2
6071	main-captions	images	2014	527	none	none	Two cats are close together inside and black and white furry enclosure.	Two baby kittens are sitting inside a cow-schemed, fur-covered dome.	3.6
6014	main-captions	images	2014	73	none	none	A jockey riding a horse in a pen.	A jockey rides a horse at a gallop.	3.6
1864	main-captions	images	2015	1129	none	none	A black and a yellow dog	A black dog and a brown-and-white dog play in a field.	2.2
1132	main-captions	images	2014	192	none	none	Table with blue table cloth in kitchen.	Wooden cabinets in kitchen.	1.6
6114	main-captions	images	2014	739	none	none	Two cats sitting together on the sofa looking out the window.	Two cats sit on the back of a couch looking out the window.	4.2
1985	main-captions	images	2015	1468	none	none	A group of people are walking down the sidewalk of a big city.	A group of people are riding in the back of a truck.	1.0
1733	main-captions	images	2015	705	none	none	A black and white dog swimming in the pool	A black and white dog running with something in his mouth.	2.0
6123	main-captions	images	2015	61	none	none	The man and two young boys jump on a trampoline.	A man and two boys jump on a trampoline.	4.6
1814	main-captions	images	2015	954	none	none	The boy is looking up at the girl as another girl ignores them.	the boy is diving into the pool as the couple watch.	0.2
1593	main-captions	images	2015	286	none	none	A man chases a dog trying to pass the barrier to enter a play area.	A man follows his black and white dog as it takes on an obstacle course.	2.2
6006	main-captions	images	2014	35	none	none	The cows feed in the trough.	The brown and white cows are eating in the trough.	4.0
1720	main-captions	images	2015	669	none	none	Two white dogs walking in the snow.	A tan dog with a black collar barking in the snow.	2.0
1847	main-captions	images	2015	1070	none	none	A person is out in the water at the beach while the sun sets.	A person above their surfboard on the water.	3.0
1215	main-captions	images	2014	322	none	none	A black and white cat playing with a blanket.	A black and white cat gets into a basket of yarn.	2.2
1361	main-captions	images	2014	531	none	none	A red, double-decker bus.	Front and left side of a red double decker bus.	3.2
1731	main-captions	images	2015	701	none	none	The dog is running with food in his mouth.	The dog is running with a yellow ball in his mouth.	2.2
1368	main-captions	images	2014	542	none	none	A women laying across two men sitting on a sofa.	Two men in shorts are sitting on a sofa.	2.0
1055	main-captions	images	2014	77	none	none	A black and white photo of an old train station.	A black and white photo of a motorcycle laying on the ground.	0.2
1292	main-captions	images	2014	430	none	none	A white and red bus traveling on the street.	The red bus is on the street.	2.2
1345	main-captions	images	2014	505	none	none	A small child smiling at the camera.	A small child sits on a cement wall near white flower.	1.6
1473	main-captions	images	2014	711	none	none	A boat is on the water near a small plane.	A boat is in the water and a small airplane is on the dock.	3.4
1888	main-captions	images	2015	1190	none	none	A person on a bmx bike.	A man on a bike in mid-air	3.0
1598	main-captions	images	2015	314	none	none	two big brown dogs running through the snow.	A brown dog running through the grass.	2.0
1697	main-captions	images	2015	582	none	none	A person is skijoring with a dog in the mountains.	A brown dog is playing with a ball in the water.	0.0
1644	main-captions	images	2015	451	none	none	A dog with a red toy in it's mouth.	A brown dog is carrying a stick in its mouth.	2.2
1963	main-captions	images	2015	1386	none	none	Hockey goal-keeper laying on the ice in front of net.	A hockey player is laying on the ice in front of the goal.	4.6
1139	main-captions	images	2014	202	none	none	Four Asian young people sitting in a den or living room.	A girl sitting in a living chair.	0.8
1674	main-captions	images	2015	519	none	none	Two dogs playing in the snow.	Two kids playing with a dog.	1.2
1182	main-captions	images	2014	265	none	none	A man poses in front of a large fountain with a statue on top.	Man with blue shirt standing in front of a fountain.	2.8
6161	main-captions	images	2015	453	none	none	Three people stand in an outdoor glass structure.	A girl stands high on an obstacle course platform.	0.4
1620	main-captions	images	2015	378	none	none	A black and white dog is swimming in a large green lake.	A black dog runs fast into shallow water.	2.2
6110	main-captions	images	2014	721	none	none	The brown and white cows are eating in the trough.	Brown and white cows are eating from a trough.	4.8
1105	main-captions	images	2014	146	none	none	Black bird sitting on a concrete slab.	Small dog sitting next to white wall.	0.8
6151	main-captions	images	2015	372	none	none	A skateboarder on a city street.	A skateboarder in the air at a big, outdoor ramp.	2.6
